building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other
82444,10,87,2755,1,0,7,3,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,r,1,1,0,1,0,0,0,0,0,0,0,0
383234,0,149,4486,2,45,15,4,o,r,n,v,x,s,d,0,1,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0
135761,16,177,3511,3,10,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
431267,27,533,1666,3,20,7,6,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
1027892,6,565,4896,3,5,6,7,t,r,n,f,q,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
888006,20,173,4431,2,5,10,7,n,u,q,v,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
966578,30,73,12532,2,5,7,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
191054,13,1211,9827,2,25,13,4,n,r,n,x,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
390243,26,435,10275,2,5,6,5,t,w,n,f,q,s,d,1,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
266713,24,628,10591,2,10,10,5,o,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
79112,9,772,10140,2,10,4,5,t,r,q,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
10483,30,794,5785,2,5,7,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
288297,1,907,8400,2,5,9,5,t,r,n,f,s,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
409495,20,158,12327,1,15,14,2,t,w,q,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
325311,26,435,10275,2,10,5,4,t,w,n,f,q,s,d,1,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
997817,7,617,632,2,35,12,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
275424,4,369,10737,1,30,4,3,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
744631,20,943,7608,2,0,8,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
511068,21,363,7868,5,10,4,15,t,i,x,v,s,t,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
192691,17,682,4253,3,5,6,7,t,r,n,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
41524,17,156,9398,3,20,7,7,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
496576,4,334,8114,3,5,6,8,n,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
618382,3,175,5068,4,45,7,9,t,r,n,f,q,j,d,1,0,0,0,1,0,0,0,0,0,0,v,3,0,0,0,0,0,0,0,0,0,0,0
830218,21,363,3306,3,20,6,5,t,r,n,f,x,t,d,1,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
85933,11,765,7269,1,0,10,3,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
862894,26,39,9133,1,0,16,4,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
850092,11,765,12479,4,50,9,9,t,r,q,f,q,o,d,1,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
558834,20,368,2394,1,55,5,5,t,r,n,f,j,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
415254,20,251,8703,2,10,7,5,o,w,q,f,q,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
479113,7,746,3641,3,25,10,9,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
815715,10,661,6346,2,15,6,4,t,r,n,f,q,s,d,0,1,0,1,1,1,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
751883,17,1121,5037,3,0,2,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,4,0,0,0,0,0,0,0,0,0,0,0
747759,26,39,633,3,5,13,10,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,1,0,0,0,0,0,0,0,0,0,0,0
10946,26,1401,3904,2,5,16,5,t,w,q,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
856149,7,617,2313,2,35,6,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
541927,21,551,10982,3,20,13,5,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
938487,23,879,3237,2,25,20,5,n,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
660517,17,51,7675,3,25,4,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,3,0,0,0,0,0,0,0,0,0,0,0
13502,20,517,3610,2,25,8,5,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
561067,11,883,3074,4,80,3,9,t,r,q,x,q,j,d,1,0,0,0,1,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
962041,16,949,338,2,10,8,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
786930,17,1381,482,3,20,10,7,n,r,n,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
770904,19,894,10771,2,20,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
485056,27,422,11125,1,50,3,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
269469,26,991,5422,2,25,7,4,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
896342,17,658,6800,2,15,5,5,t,u,x,x,s,t,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1038958,3,720,4522,2,10,15,5,n,r,n,f,q,s,d,1,0,0,0,1,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
549075,3,1387,8564,4,25,14,8,t,u,x,v,s,j,d,0,0,0,0,0,1,0,0,0,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0
37977,20,943,6888,2,15,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
853385,3,574,5765,2,0,16,6,t,i,x,v,s,s,d,0,0,0,0,1,0,0,0,0,1,0,v,0,0,0,0,0,0,0,0,0,0,0,0
356656,10,70,1258,2,20,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
565218,6,1038,6563,2,0,9,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
501059,6,398,3205,2,25,10,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
650841,17,247,3997,2,5,9,5,t,u,n,v,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
773674,13,311,2554,3,15,7,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
575441,20,497,8740,1,10,6,5,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
539621,12,1286,9371,2,10,9,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
290314,21,1093,9849,3,15,7,6,t,r,n,f,x,s,d,1,1,0,0,0,0,1,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
888953,4,1202,7243,2,20,3,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
62066,21,408,6108,2,60,4,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
38337,27,1394,4186,1,30,7,3,t,r,n,f,j,s,d,1,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1033934,7,904,2782,1,0,3,3,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
343193,26,366,7306,1,10,4,2,t,w,q,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
510213,4,1276,10646,2,15,7,7,t,r,q,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
167469,20,1112,514,2,35,5,5,t,w,q,f,q,s,s,0,1,0,0,0,0,0,1,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
323998,26,39,633,2,10,17,7,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,2,1,0,0,1,0,0,0,0,0,0,0
709694,22,791,2923,2,15,10,5,t,r,n,f,q,s,d,0,1,1,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
534106,8,1414,4224,2,0,15,6,t,i,x,v,s,s,d,0,0,0,1,0,0,0,0,0,0,0,v,2,1,0,1,0,0,0,0,0,0,0,0
111515,20,1243,4587,1,0,6,4,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
589147,16,732,2380,2,10,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
316505,6,1289,3103,2,50,3,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
94585,20,788,1049,1,5,12,2,n,r,q,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
155601,4,571,12563,2,10,8,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
46258,6,275,5480,2,15,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
778631,26,886,11288,2,15,5,4,t,w,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
133822,27,533,11882,2,10,9,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
578414,6,845,6449,2,5,15,5,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,1,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
614848,11,586,1397,2,10,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
619096,22,816,10161,2,15,15,6,t,u,x,v,s,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
404616,21,819,9968,2,0,7,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
963514,26,39,2005,2,5,33,7,t,i,x,v,s,j,d,0,0,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
222943,7,1166,9958,1,0,7,3,t,r,n,f,j,s,u,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
512492,20,190,11721,2,15,10,6,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
501131,21,9,9101,3,15,15,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,3,0,0,0,0,0,0,0,0,0,0,0
813319,0,1405,9025,2,45,19,8,n,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
112023,25,889,5623,2,15,11,5,n,r,n,x,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
586385,26,886,11562,2,15,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
155924,26,39,10445,1,5,11,3,t,i,x,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
659833,8,613,8037,2,15,17,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
115894,17,80,1833,2,5,8,4,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
255969,15,1157,2899,2,25,9,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
736584,17,156,7629,2,10,7,5,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
941796,3,1387,3909,5,20,4,10,t,r,n,f,x,j,d,0,0,0,0,1,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
495195,21,581,7218,3,5,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
154407,20,497,1885,2,5,5,5,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
757473,21,313,312,2,5,3,4,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
737965,6,662,6363,2,10,8,7,t,r,n,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
182114,17,414,9782,2,0,13,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
1029830,6,706,9809,2,40,16,4,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
150655,10,803,8153,2,60,10,8,t,r,q,x,x,s,d,0,1,0,0,0,0,1,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0
999519,10,1207,3095,2,10,15,7,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,1,0,0,0,0,0,0,0,0,0,0,0
118740,17,967,7932,2,15,6,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
938546,7,641,12189,2,5,6,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
501840,10,405,5132,2,10,6,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
687781,6,398,3205,2,5,4,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
393124,8,95,6641,2,5,5,4,t,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1050868,20,1243,4841,2,10,6,6,n,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
889214,7,1411,6523,1,5,3,3,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
770611,17,446,11687,2,30,3,5,t,r,q,f,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
831796,6,384,252,2,35,4,6,t,r,q,f,q,t,d,1,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
851002,25,868,1411,2,15,6,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
885628,7,800,8757,3,25,3,6,t,r,q,v,q,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
378922,4,910,7007,2,15,8,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
266242,6,565,5275,2,5,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
185440,21,1219,349,2,20,6,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0
580722,26,39,9897,1,35,24,3,t,u,x,v,j,t,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
494957,13,1142,9448,2,5,10,6,n,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
988698,10,1382,8286,2,5,9,5,n,u,n,f,q,o,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
518680,13,480,7933,1,55,4,2,o,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
641216,17,716,11884,2,10,12,6,o,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
675542,4,598,10965,2,10,10,6,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
127425,20,492,8665,2,20,7,4,t,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
993215,6,376,5885,1,0,7,3,t,u,n,f,j,s,u,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
937000,11,660,2390,2,30,9,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
698701,3,175,5357,3,25,12,7,t,r,n,f,q,t,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
935330,21,1326,11343,2,25,7,7,t,r,n,f,q,j,d,0,0,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
610995,20,368,837,2,25,4,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
390934,8,1009,7961,3,25,10,9,n,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
207754,10,87,2755,2,20,10,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
613162,7,157,9272,2,15,6,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1037627,20,1378,8385,2,5,10,8,t,r,n,f,q,s,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
241997,7,895,9616,2,10,6,5,n,r,n,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
883602,13,1376,667,1,0,4,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
341225,8,95,6894,1,5,5,2,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,r,1,0,0,0,0,0,0,0,0,0,0,0
944495,7,157,10036,3,35,10,9,n,r,q,x,q,s,d,0,0,0,1,0,0,0,0,0,0,0,v,2,1,0,1,0,0,0,0,0,0,0,0
215536,20,254,1423,2,5,11,4,o,w,q,f,x,s,d,1,0,0,0,0,0,1,1,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0
650770,26,39,10445,1,0,3,3,t,r,x,v,j,s,u,0,0,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1003730,5,338,7396,2,10,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
886213,20,729,1419,2,10,11,6,n,w,n,f,x,s,d,0,1,0,0,0,0,1,1,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
504858,20,342,3620,2,0,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
191929,8,613,297,3,30,11,7,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
303922,4,529,8119,2,20,7,4,t,r,q,f,q,s,d,0,1,1,0,0,0,1,1,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
818144,6,673,10576,6,5,22,19,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,1,1,0,0,1,0,0,0,0,0,0,0
322426,22,1088,8136,2,45,4,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
571026,3,1387,9059,5,85,9,11,t,r,n,f,q,j,u,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
627296,15,1260,807,3,45,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
301585,21,169,3122,2,25,4,4,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
1007273,3,1006,4119,1,5,3,3,t,u,x,v,j,s,d,0,0,0,0,0,1,0,0,0,0,1,v,0,0,0,0,0,0,0,0,0,0,0,0
933596,20,251,7188,2,15,6,8,t,w,q,f,q,s,d,0,0,0,0,0,0,0,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
954395,11,147,9813,4,75,10,10,t,r,q,f,q,j,d,0,0,0,0,1,0,0,0,0,0,0,r,1,0,0,0,0,0,0,0,0,0,0,0
830286,10,825,6730,2,35,7,4,t,r,n,x,x,j,d,0,1,1,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
806345,26,896,773,2,15,3,3,t,r,n,f,x,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
359663,4,1422,6502,2,15,10,6,n,u,q,f,q,t,d,0,1,0,1,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
16675,8,1046,7798,3,25,4,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
554698,26,74,7967,2,20,5,7,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
1032138,25,1065,2922,2,40,2,4,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0
68052,26,39,9897,1,0,15,3,t,i,x,v,j,j,d,0,0,0,0,0,1,0,0,0,0,0,v,0,1,0,1,0,0,0,0,0,0,0,0
255571,13,777,5562,2,15,6,4,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
1027092,4,910,11324,2,0,7,5,n,r,n,x,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
654088,10,1203,950,2,5,5,6,t,r,q,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
506284,27,181,11799,4,10,15,9,t,i,x,v,s,t,d,0,0,0,0,0,0,0,0,1,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
477865,26,897,1081,2,20,8,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
58485,10,138,11543,2,10,3,5,t,r,q,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0
993558,15,192,1706,3,65,10,7,n,r,n,x,q,j,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
830677,15,1087,5628,1,40,2,3,t,r,n,f,j,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
501248,11,765,10814,2,50,5,6,t,r,n,f,x,j,q,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
724125,6,99,11243,1,15,8,4,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
156259,8,1403,6935,3,5,5,9,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
669945,6,1384,8596,3,0,12,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
